SESSIONID,CARPARKNUMBER,VEHICLETYPE,SESSIONSTART,SESSIONEND,TOTAL_CHARGE,DURATION,EFFECTIVE_CHARGE,LOT_NUMBER,LABEL_TYPE
0PL81-E-00001-20211023062109,PL81,C,23/10/2021 6:21,23/10/2021 6:32,0,11,0,41,0
0PL81-E-00001-20211023062255,PL81,C,23/10/2021 6:22,24/10/2021 16:40,24.36,2058,0,38,0
0PL81-E-00001-20211023190319,PL81,C,23/10/2021 19:03,23/10/2021 19:55,1.04,52,1.04,47,0
0PL81-L-00162-20211023191058,PL81,C,23/10/2021 19:10,23/10/2021 22:30,4,200,0,162,0
0PL81-E-00001-20211023191332,PL81,C,23/10/2021 19:13,23/10/2021 23:43,5.4,270,0,59,0
0PL81-E-00001-20211023191454,PL81,C,23/10/2021 19:14,24/10/2021 1:44,7.8,390,0,94,0
0PL81-L-00062-20211023191735,PL81,C,23/10/2021 19:17,23/10/2021 23:04,4.54,227,0,62,0
0PL81-E-00001-20211023191736,PL81,C,23/10/2021 19:17,23/10/2021 23:10,4.66,233,0,133,0
0PL81-L-00104-20211023191905,PL81,C,23/10/2021 19:19,23/10/2021 19:21,0,2,0,104,0
0PL81-L-00209-20211023192308,PL81,C,23/10/2021 19:23,23/10/2021 19:23,0,0,0,209,0
0PL81-L-00209-20211023192409,PL81,C,23/10/2021 19:24,23/10/2021 19:24,0,0,0,209,0
0PL81-E-00001-20211023192653,PL81,C,23/10/2021 19:26,23/10/2021 22:50,4.08,204,0,41,0
0PL81-E-00001-20211023192659,PL81,C,23/10/2021 19:26,23/10/2021 22:45,3.98,199,3.98,155,0
0PL81-E-00001-20211023192749,PL81,C,23/10/2021 19:27,23/10/2021 19:32,0,5,0,26,0
0PL81-L-00209-20211023192751,PL81,C,23/10/2021 19:27,23/10/2021 19:28,0,1,0,209,0
0PL81-L-00097-20211023193033,PL81,C,23/10/2021 19:30,24/10/2021 1:45,0,375,0,97,0
0PL81-L-00209-20211023193150,PL81,C,23/10/2021 19:31,23/10/2021 19:32,0,1,0,209,0
0PL81-E-00001-20211023193202,PL81,C,23/10/2021 19:32,23/10/2021 19:39,0,7,0,31,0
0PL81-L-00026-20211023193218,PL81,C,23/10/2021 19:32,23/10/2021 20:25,1.06,53,0,26,0
0PL81-L-00080-20211023193305,PL81,C,23/10/2021 19:33,23/10/2021 19:33,0,0,0,80,0
0PL81-L-00158-20211023193350,PL81,C,23/10/2021 19:33,23/10/2021 19:39,0,6,0,158,0
0PL81-L-00102-20211023193352,PL81,C,23/10/2021 19:33,23/10/2021 19:34,0,1,0,102,0
0PL81-E-00001-20211023193512,PL81,C,23/10/2021 19:35,23/10/2021 21:10,1.9,95,0,87,0
0PL81-L-00060-20211023193558,PL81,C,23/10/2021 19:35,23/10/2021 20:03,0.56,28,0.56,60,0
0PL81-L-00209-20211023193620,PL81,C,23/10/2021 19:36,23/10/2021 19:36,0,0,0,209,0
0PL81-L-00102-20211023193628,PL81,C,23/10/2021 19:36,24/10/2021 10:41,12.9,905,0,102,0
0PL81-E-00001-20211023193648,PL81,C,23/10/2021 19:36,23/10/2021 20:51,1.5,75,0,14,0
0PL81-L-00080-20211023193756,PL81,C,23/10/2021 19:37,23/10/2021 19:41,0,4,0,80,0
0PL81-L-00177-20211023193806,PL81,C,23/10/2021 19:38,23/10/2021 20:23,0.9,45,0,177,0
0PL81-E-00001-20211023193843,PL81,C,23/10/2021 19:38,24/10/2021 1:14,0,336,0,148,0
0PL81-L-00209-20211023194003,PL81,C,23/10/2021 19:40,23/10/2021 19:40,0,0,0,209,0
0PL81-L-00209-20211023194243,PL81,C,23/10/2021 19:42,23/10/2021 19:43,0,1,0,209,0
0PL81-E-00001-20211023194506,PL81,C,23/10/2021 19:45,23/10/2021 19:52,0,7,0,142,0
0PL81-E-00001-20211023194636,PL81,C,23/10/2021 19:46,23/10/2021 21:53,2.54,127,2.54,71,0
0PL81-L-00080-20211023194638,PL81,C,23/10/2021 19:46,23/10/2021 19:47,0,1,0,80,0
0PL81-L-00209-20211023194923,PL81,C,23/10/2021 19:49,23/10/2021 19:49,0,0,0,209,0
0PL81-L-00209-20211023195123,PL81,C,23/10/2021 19:51,23/10/2021 19:52,0,1,0,209,0
0PL81-E-00001-20211023195658,PL81,C,23/10/2021 19:56,23/10/2021 21:19,1.66,83,0,56,0
0PL81-L-00209-20211023200154,PL81,C,23/10/2021 20:01,23/10/2021 20:02,0,1,0,209,0
0PL81-L-00209-20211023200234,PL81,C,23/10/2021 20:02,23/10/2021 20:02,0,0,0,209,0
0PL81-E-00001-20211023200247,PL81,C,23/10/2021 20:02,23/10/2021 21:43,2.02,101,0,107,0
0PL81-L-00209-20211023200354,PL81,C,23/10/2021 20:03,23/10/2021 20:04,0,1,0,209,0
0PL81-L-00209-20211023200514,PL81,C,23/10/2021 20:05,23/10/2021 20:05,0,0,0,209,0
0PL81-E-00001-20211023201110,PL81,C,23/10/2021 20:11,23/10/2021 21:43,1.84,92,0,47,0
0PL81-L-00209-20211023201405,PL81,C,23/10/2021 20:14,23/10/2021 20:14,0,0,0,209,0
0PL81-L-00209-20211023201505,PL81,C,23/10/2021 20:15,23/10/2021 20:15,0,0,0,209,0
0PL81-L-00209-20211023201546,PL81,C,23/10/2021 20:15,23/10/2021 20:16,0,1,0,209,0
0PL81-E-00001-20211023201558,PL81,C,23/10/2021 20:15,23/10/2021 23:35,4,200,0,187,0
0PL81-L-00209-20211023201626,PL81,C,23/10/2021 20:16,23/10/2021 20:17,0,1,0,209,0
0PL81-E-00001-20211023201644,PL81,C,23/10/2021 20:16,24/10/2021 0:26,5,250,0,2,0
0PL81-E-00001-20211023202221,PL81,C,23/10/2021 20:22,23/10/2021 23:01,0,159,0,89,0
0PL81-L-00177-20211023202326,PL81,C,23/10/2021 20:23,23/10/2021 21:13,1,50,0,177,0
0PL81-E-00001-20211023202539,PL81,C,23/10/2021 20:25,24/10/2021 1:22,5.94,297,0,174,0
0PL81-E-00001-20211023202548,PL81,C,23/10/2021 20:25,24/10/2021 2:04,6.78,339,0,260,0
0PL81-E-00001-20211023202918,PL81,C,23/10/2021 20:29,23/10/2021 20:29,0,0,0,137,0
0PL81-L-00138-20211023203151,PL81,C,23/10/2021 20:31,23/10/2021 20:32,0,1,0,138,0
0PL81-L-00209-20211023203219,PL81,C,23/10/2021 20:32,23/10/2021 20:32,0,0,0,209,0
0PL81-L-00209-20211023203445,PL81,C,23/10/2021 20:34,23/10/2021 20:35,0,1,0,209,0
0PL81-L-00357-20211023203522,PL81,C,23/10/2021 20:35,23/10/2021 21:23,0.96,48,0,357,0
0PL81-E-00001-20211023203642,PL81,C,23/10/2021 20:36,23/10/2021 20:39,0,3,0,111,0
0PL81-L-00111-20211023203907,PL81,C,23/10/2021 20:39,23/10/2021 20:39,0,0,0,111,0
0PL81-L-00209-20211023204142,PL81,C,23/10/2021 20:41,23/10/2021 20:42,0,1,0,209,0
0PL81-L-00209-20211023204242,PL81,C,23/10/2021 20:42,23/10/2021 20:43,0,1,0,209,0
0PL81-L-00209-20211023204422,PL81,C,23/10/2021 20:44,23/10/2021 20:44,0,0,0,209,0
0PL81-L-00209-20211023204510,PL81,C,23/10/2021 20:45,23/10/2021 20:45,0,0,0,209,0
0PL81-E-00001-20211023204552,PL81,C,23/10/2021 20:45,23/10/2021 21:25,0.8,40,0.8,210,0
0PL81-L-00209-20211023204818,PL81,C,23/10/2021 20:48,23/10/2021 20:48,0,0,0,209,0
0PL81-L-00015-20211023205114,PL81,C,23/10/2021 20:51,23/10/2021 23:41,3.4,170,0,15,0
0PL81-L-00014-20211023205301,PL81,C,23/10/2021 20:53,23/10/2021 22:54,2.42,121,0,14,0
0PL81-L-00082-20211023205455,PL81,C,23/10/2021 20:54,24/10/2021 0:06,3.84,192,0,82,0
0PL81-E-00001-20211023210117,PL81,C,23/10/2021 21:01,24/10/2021 2:09,6.16,308,0,173,0
0PL81-L-00209-20211023210312,PL81,C,23/10/2021 21:03,23/10/2021 21:03,0,0,0,209,0
0PL81-E-00001-20211023210328,PL81,C,23/10/2021 21:03,23/10/2021 23:45,3.24,162,0,9,0
0PL81-E-00001-20211023210655,PL81,C,23/10/2021 21:06,23/10/2021 23:27,2.82,141,0,77,0
0PL81-E-00001-20211023210720,PL81,C,23/10/2021 21:07,23/10/2021 21:37,0.6,30,0,63,0
0PL81-L-00111-20211023210742,PL81,C,23/10/2021 21:07,23/10/2021 21:10,0,3,0,111,0
0PL81-L-00209-20211023210933,PL81,C,23/10/2021 21:09,23/10/2021 21:09,0,0,0,209,0
0PL81-L-00209-20211023211033,PL81,C,23/10/2021 21:10,23/10/2021 21:10,0,0,0,209,0
0PL81-L-00063-20211023211049,PL81,C,23/10/2021 21:10,23/10/2021 21:16,0,6,0,63,0
0PL81-L-00209-20211023211113,PL81,C,23/10/2021 21:11,23/10/2021 21:11,0,0,0,209,0
0PL81-L-00111-20211023211144,PL81,C,23/10/2021 21:11,23/10/2021 21:12,0,1,0,111,0
0PL81-E-00001-20211023211316,PL81,C,23/10/2021 21:13,23/10/2021 21:27,0,14,0,43,0
0PL81-L-00111-20211023211402,PL81,C,23/10/2021 21:14,23/10/2021 21:44,0.6,30,0,111,0
0PL81-L-00209-20211023211606,PL81,C,23/10/2021 21:16,23/10/2021 21:16,0,0,0,209,0
0PL81-L-00209-20211023211658,PL81,C,23/10/2021 21:16,23/10/2021 21:17,0,1,0,209,0
0PL81-L-00209-20211023211706,PL81,C,23/10/2021 21:17,23/10/2021 21:17,0,0,0,209,0
0PL81-L-00209-20211023211714,PL81,C,23/10/2021 21:17,23/10/2021 21:17,0,0,0,209,0
0PL81-E-00001-20211023211827,PL81,C,23/10/2021 21:18,23/10/2021 21:57,0.78,39,0,176,0
0PL81-E-00001-20211023211929,PL81,C,23/10/2021 21:19,23/10/2021 21:31,0,12,0,214,0
0PL81-L-00056-20211023211929,PL81,C,23/10/2021 21:19,23/10/2021 21:49,0.6,30,0,56,0
0PL81-E-00001-20211023212037,PL81,C,23/10/2021 21:20,24/10/2021 7:31,7.02,611,0,340,0
0PL81-E-00001-20211023212405,PL81,C,23/10/2021 21:24,23/10/2021 21:35,0,11,0,75,0
0PL81-E-00001-20211023213213,PL81,C,23/10/2021 21:32,23/10/2021 22:04,0.64,32,0,142,0
0PL81-E-00001-20211023213220,PL81,C,23/10/2021 21:32,23/10/2021 22:04,0.64,32,0,99,0
0PL81-E-00001-20211023213327,PL81,C,23/10/2021 21:33,23/10/2021 21:51,0,18,0,104,0
0PL81-E-00001-20211023213527,PL81,C,23/10/2021 21:35,23/10/2021 23:02,1.74,87,0,72,0
0PL81-E-00001-20211023213931,PL81,C,23/10/2021 21:39,23/10/2021 22:07,0.56,28,0.56,18,0
0PL81-E-00001-20211023214049,PL81,C,23/10/2021 21:40,23/10/2021 21:59,0,19,0,150,0
0PL81-E-00001-20211023214501,PL81,C,23/10/2021 21:45,24/10/2021 0:47,3.64,182,0,84,0
0PL81-E-00001-20211023215919,PL81,C,23/10/2021 21:59,24/10/2021 0:51,3.44,172,0,43,0
0PL81-E-00001-20211023220124,PL81,C,23/10/2021 22:01,24/10/2021 3:07,5.58,306,0,137,0
0PL81-E-00001-20211023220732,PL81,C,23/10/2021 22:07,24/10/2021 6:52,5.46,525,0,56,0
0PL81-L-00129-20211023221152,PL81,C,23/10/2021 22:11,24/10/2021 7:17,5.72,546,0,129,0
0PL81-E-00001-20211023221306,PL81,C,23/10/2021 22:13,23/10/2021 23:57,2.08,104,0,154,0
0PL81-E-00001-20211023221703,PL81,C,23/10/2021 22:17,23/10/2021 22:38,0.42,21,0.42,142,0
0PL81-E-00001-20211023221909,PL81,C,23/10/2021 22:19,24/10/2021 6:08,5.22,469,0,313,0
0PL81-E-00001-20211023222622,PL81,C,23/10/2021 22:26,23/10/2021 22:35,0,9,0,323,0
0PL81-E-00001-20211023223106,PL81,C,23/10/2021 22:31,23/10/2021 22:44,0,13,0,24,0
0PL81-E-00001-20211023223127,PL81,C,23/10/2021 22:31,23/10/2021 23:17,0.92,46,0,124,0
0PL81-E-00001-20211023223321,PL81,C,23/10/2021 22:33,24/10/2021 12:20,11.4,827,0,319,0
0PL81-E-00001-20211023223438,PL81,C,23/10/2021 22:34,24/10/2021 3:28,5,294,0,397,0
0PL81-E-00001-20211023223445,PL81,C,23/10/2021 22:34,24/10/2021 0:10,1.92,96,0,162,0
0PL81-E-00001-20211023223451,PL81,C,23/10/2021 22:34,23/10/2021 22:47,0,13,0,66,0
0PL81-L-00145-20211023224344,PL81,C,23/10/2021 22:43,24/10/2021 3:10,5,267,5,145,0
0PL81-E-00001-20211023225121,PL81,C,23/10/2021 22:51,23/10/2021 23:07,0,16,0,79,0
0PL81-E-00001-20211023225405,PL81,C,23/10/2021 22:54,24/10/2021 10:43,9.46,709,9.46,138,0
0PL81-E-00001-20211023225456,PL81,C,23/10/2021 22:54,24/10/2021 4:15,5,321,0,155,0
0PL81-E-00001-20211023230316,PL81,C,23/10/2021 23:03,23/10/2021 23:06,0,3,0,322,0
0PL81-L-00322-20211023230651,PL81,C,23/10/2021 23:06,24/10/2021 12:02,11.04,776,11.04,322,0
0PL81-E-00001-20211023231008,PL81,C,23/10/2021 23:10,24/10/2021 3:18,4.96,248,0,89,0
0PL81-E-00001-20211023231210,PL81,C,23/10/2021 23:12,23/10/2021 23:52,0.8,40,0,139,0
0PL81-E-00001-20211023231741,PL81,C,23/10/2021 23:17,24/10/2021 2:38,4.02,201,0,107,0
0PL81-E-00001-20211023231906,PL81,C,23/10/2021 23:19,24/10/2021 3:09,4.6,230,0,343,0
0PL81-E-00001-20211023232127,PL81,C,23/10/2021 23:21,23/10/2021 23:37,0,16,0,14,0
0PL81-L-00077-20211023232741,PL81,C,23/10/2021 23:27,24/10/2021 0:07,0.8,40,0,77,0
0PL81-E-00001-20211023233003,PL81,C,23/10/2021 23:30,23/10/2021 23:31,0,1,0,261,0
0PL81-L-00261-20211023233201,PL81,C,23/10/2021 23:32,24/10/2021 10:51,9.62,679,0,261,0
0PL81-E-00001-20211023233532,PL81,C,23/10/2021 23:35,24/10/2021 3:09,4.28,214,0,341,0
0PL81-E-00001-20211023234359,PL81,C,23/10/2021 23:43,24/10/2021 3:31,4.56,228,0,133,0
0PL81-E-00001-20211023234416,PL81,C,23/10/2021 23:44,24/10/2021 2:32,0,168,0,104,0
0PL81-E-00001-20211023234711,PL81,C,23/10/2021 23:47,24/10/2021 0:09,0.44,22,0,9,0
0PL81-L-00182-20211023235244,PL81,C,23/10/2021 23:52,24/10/2021 0:49,1.14,57,0,182,0
0PL81-E-00001-20211023235541,PL81,C,23/10/2021 23:55,23/10/2021 23:58,0,3,0,120,0
0PL81-L-00120-20211023235854,PL81,C,23/10/2021 23:58,23/10/2021 23:58,0,0,0,120,0
0PL81-L-00209-20211024000012,PL81,C,24/10/2021 0:00,24/10/2021 0:00,0,0,0,209,0
0PL81-E-00001-20211024000555,PL81,C,24/10/2021 0:05,24/10/2021 0:45,0.8,40,0,139,0
0PL81-L-00209-20211024000751,PL81,C,24/10/2021 0:07,24/10/2021 0:08,0,1,0,209,0
0PL81-L-00082-20211024000839,PL81,C,24/10/2021 0:08,24/10/2021 0:20,0,12,0,82,0
0PL81-E-00001-20211024001321,PL81,C,24/10/2021 0:13,24/10/2021 4:07,4.68,234,0,98,0
0PL81-E-00001-20211024001335,PL81,C,24/10/2021 0:13,24/10/2021 2:04,2.22,111,0,154,0
0PL81-L-00209-20211024001431,PL81,C,24/10/2021 0:14,24/10/2021 0:15,0,1,0,209,0
0PL81-E-00001-20211024001903,PL81,C,24/10/2021 0:19,24/10/2021 0:50,0.62,31,0,103,0
0PL81-E-00001-20211024001910,PL81,C,24/10/2021 0:19,24/10/2021 0:50,0.62,31,0,101,0
0PL81-E-00001-20211024002437,PL81,C,24/10/2021 0:24,24/10/2021 17:51,17,1047,0,62,0
0PL81-L-00209-20211024002653,PL81,C,24/10/2021 0:26,24/10/2021 0:26,0,0,0,209,0
0PL81-L-00209-20211024002853,PL81,C,24/10/2021 0:28,24/10/2021 0:29,0,1,0,209,0
0PL81-L-00209-20211024003342,PL81,C,24/10/2021 0:33,24/10/2021 0:33,0,0,0,209,0
0PL81-E-00001-20211024004051,PL81,C,24/10/2021 0:40,24/10/2021 1:26,0.92,46,0,324,0
0PL81-E-00001-20211024010734,PL81,C,24/10/2021 1:07,24/10/2021 1:23,0,16,0,162,0
0PL81-E-00001-20211024010848,PL81,C,24/10/2021 1:08,24/10/2021 1:12,0,4,0,101,0
0PL81-L-00182-20211024011030,PL81,C,24/10/2021 1:10,24/10/2021 1:50,0.8,40,0,182,0
0PL81-L-00209-20211024011906,PL81,C,24/10/2021 1:19,24/10/2021 1:19,0,0,0,209,0
0PL81-E-00001-20211024012421,PL81,C,24/10/2021 1:24,24/10/2021 4:08,3.28,164,0,101,0
0PL81-L-00209-20211024014110,PL81,C,24/10/2021 1:41,24/10/2021 1:42,0,1,0,209,0
0PL81-E-00001-20211024014351,PL81,C,24/10/2021 1:43,24/10/2021 12:36,11.72,653,11.72,43,0
0PL81-E-00001-20211024015200,PL81,C,24/10/2021 1:52,24/10/2021 3:44,2.24,112,0,94,0
0PL81-E-00001-20211024015645,PL81,C,24/10/2021 1:56,24/10/2021 3:06,1.4,70,0,182,0
0PL81-E-00001-20211024020720,PL81,C,24/10/2021 2:07,24/10/2021 3:58,2.22,111,0,166,0
0PL81-E-00001-20211024020731,PL81,C,24/10/2021 2:07,24/10/2021 3:55,2.16,108,0,130,0
0PL81-L-00170-20211024020913,PL81,C,24/10/2021 2:09,24/10/2021 3:55,2.12,106,0,170,0
0PL81-E-00001-20211024021234,PL81,C,24/10/2021 2:12,24/10/2021 2:40,0.56,28,0,64,0
0PL81-L-00209-20211024023905,PL81,C,24/10/2021 2:39,24/10/2021 2:39,0,0,0,209,0
0PL81-L-00209-20211024050543,PL81,C,24/10/2021 5:05,24/10/2021 5:06,0,1,0,209,0
0PL81-L-00209-20211024063444,PL81,C,24/10/2021 6:34,24/10/2021 6:35,0,1,0,209,0
0PL81-E-00001-20211024190033,PL81,C,24/10/2021 19:00,24/10/2021 22:39,4.38,219,0,147,0
0PL81-E-00001-20211024190109,PL81,C,24/10/2021 19:01,24/10/2021 19:11,0,10,0,134,0
0PL81-E-00001-20211024190229,PL81,C,24/10/2021 19:02,24/10/2021 21:20,2.76,138,0,23,0
0PL81-E-00001-20211024190237,PL81,C,24/10/2021 19:02,24/10/2021 21:57,3.5,175,0,346,0
0PL81-E-00001-20211024190535,PL81,C,24/10/2021 19:05,24/10/2021 21:16,2.62,131,0,101,0
0PL81-E-00001-20211024190650,PL81,C,24/10/2021 19:06,24/10/2021 21:33,2.94,147,0,157,0
0PL81-E-00001-20211024191522,PL81,C,24/10/2021 19:15,24/10/2021 19:31,0,16,0,84,0
0PL81-E-00001-20211024191718,PL81,C,24/10/2021 19:17,24/10/2021 22:46,4.18,209,0,256,0
0PL81-L-00016-20211024191742,PL81,C,24/10/2021 19:17,24/10/2021 19:47,0.6,30,0,16,0
0PL81-E-00001-20211024191928,PL81,C,24/10/2021 19:19,24/10/2021 19:36,0,17,0,293,0
0PL81-E-00001-20211024193224,PL81,C,24/10/2021 19:32,24/10/2021 22:35,3.66,183,3.66,68,0
0PL81-E-00001-20211024193301,PL81,C,24/10/2021 19:33,24/10/2021 21:50,0,137,0,1,0
0PL81-E-00001-20211024193337,PL81,C,24/10/2021 19:33,25/10/2021 6:59,8.54,686,0,128,0
0PL81-E-00001-20211024193412,PL81,C,24/10/2021 19:34,24/10/2021 19:50,0,16,0,126,0
0PL81-E-00001-20211024193516,PL81,C,24/10/2021 19:35,25/10/2021 1:19,6.88,344,0,10,0
0PL81-E-00001-20211024193727,PL81,C,24/10/2021 19:37,25/10/2021 1:19,6.84,342,0,84,0
0PL81-E-00001-20211024193923,PL81,C,24/10/2021 19:39,24/10/2021 19:46,0,7,0,109,0
0PL81-E-00001-20211024194000,PL81,C,24/10/2021 19:40,24/10/2021 21:47,2.54,127,2.54,142,0
0PL81-E-00001-20211024194030,PL81,C,24/10/2021 19:40,24/10/2021 19:46,0,6,0,105,0
0PL81-E-00001-20211024194746,PL81,C,24/10/2021 19:47,24/10/2021 23:06,3.98,199,0,186,0
0PL81-E-00001-20211024195716,PL81,C,24/10/2021 19:57,24/10/2021 20:10,0,13,0,160,0
0PL81-E-00001-20211024200456,PL81,C,24/10/2021 20:04,24/10/2021 23:14,3.8,190,0,12,0
0PL81-E-00001-20211024201712,PL81,C,24/10/2021 20:17,24/10/2021 20:27,0,10,0,187,0
0PL81-E-00001-20211024202049,PL81,C,24/10/2021 20:20,24/10/2021 21:49,1.78,89,0,16,0
0PL81-L-00053-20211024202321,PL81,C,24/10/2021 20:23,24/10/2021 21:16,1.06,53,0,53,0
0PL81-E-00001-20211024203012,PL81,C,24/10/2021 20:30,25/10/2021 1:19,5.78,289,0,78,0
0PL81-E-00001-20211024203024,PL81,C,24/10/2021 20:30,24/10/2021 22:29,2.38,119,0,2,0
0PL81-L-00042-20211024204326,PL81,C,24/10/2021 20:43,25/10/2021 19:17,19.14,1354,0,42,0
0PL81-E-00001-20211024204343,PL81,C,24/10/2021 20:43,24/10/2021 21:12,0.58,29,0.58,72,0
0PL81-E-00001-20211024204547,PL81,C,24/10/2021 20:45,24/10/2021 21:21,0.72,36,0,70,0
0PL81-E-00001-20211024204808,PL81,C,24/10/2021 20:48,25/10/2021 5:12,7.04,504,0,67,0
0PL81-L-00099-20211024205602,PL81,C,24/10/2021 20:56,24/10/2021 22:38,2.04,102,0,99,0
0PL81-E-00001-20211024210201,PL81,C,24/10/2021 21:02,24/10/2021 23:42,3.2,160,0,168,0
0PL81-E-00001-20211024210427,PL81,C,24/10/2021 21:04,25/10/2021 1:00,4.72,236,4.72,76,0
0PL81-E-00001-20211024211003,PL81,C,24/10/2021 21:10,24/10/2021 23:54,3.28,164,0,105,0
0PL81-E-00001-20211024211014,PL81,C,24/10/2021 21:10,24/10/2021 21:25,0,15,0,139,0
0PL81-E-00001-20211024211319,PL81,C,24/10/2021 21:13,24/10/2021 23:38,2.9,145,0,143,0
0PL81-E-00001-20211024211740,PL81,C,24/10/2021 21:17,25/10/2021 7:33,7.12,616,0,72,0
0PL81-E-00001-20211024212400,PL81,C,24/10/2021 21:24,24/10/2021 22:56,1.84,92,1.84,323,0
0PL81-E-00001-20211024212418,PL81,C,24/10/2021 21:24,24/10/2021 21:29,0,5,0,313,0
0PL81-L-00139-20211024212612,PL81,C,24/10/2021 21:26,24/10/2021 21:26,0,0,0,139,0
0PL81-E-00001-20211024212715,PL81,C,24/10/2021 21:27,24/10/2021 21:37,0,10,0,71,0
0PL81-E-00001-20211024212746,PL81,C,24/10/2021 21:27,24/10/2021 22:59,1.84,92,0,70,0
0PL81-L-00139-20211024212757,PL81,C,24/10/2021 21:27,24/10/2021 21:39,0,12,0,139,0
0PL81-L-00313-20211024213034,PL81,C,24/10/2021 21:30,24/10/2021 21:31,0,1,0,313,0
0PL81-L-00313-20211024213159,PL81,C,24/10/2021 21:31,24/10/2021 21:51,0,20,0,313,0
0PL81-E-00001-20211024213441,PL81,C,24/10/2021 21:34,24/10/2021 23:06,1.84,92,0,347,0
0PL81-E-00001-20211024214041,PL81,C,24/10/2021 21:40,24/10/2021 22:37,1.14,57,1.14,82,0
0PL81-E-00001-20211024214654,PL81,C,24/10/2021 21:46,24/10/2021 21:49,0,3,0,135,0
0PL81-L-00134-20211024214917,PL81,C,24/10/2021 21:49,25/10/2021 0:58,3.78,189,0,134,0
0PL81-E-00001-20211024215820,PL81,C,24/10/2021 21:58,24/10/2021 23:18,0,80,0,149,0
0PL81-E-00001-20211024220053,PL81,C,24/10/2021 22:00,25/10/2021 0:00,2.4,120,0,138,0
0PL81-E-00001-20211024220524,PL81,C,24/10/2021 22:05,25/10/2021 6:11,5.5,486,0,313,0
0PL81-E-00001-20211024220730,PL81,C,24/10/2021 22:07,24/10/2021 23:22,1.5,75,0,103,0
0PL81-E-00001-20211024222156,PL81,C,24/10/2021 22:21,25/10/2021 11:45,10.88,804,0,258,0
0PL81-E-00001-20211024223151,PL81,C,24/10/2021 22:31,24/10/2021 22:49,0,18,0,111,0
0PL81-E-00001-20211024223451,PL81,C,24/10/2021 22:34,24/10/2021 22:46,0,12,0,107,0
0PL81-L-00062-20211024223825,PL81,C,24/10/2021 22:38,25/10/2021 0:59,2.82,141,0,62,0
0PL81-E-00001-20211024224723,PL81,C,24/10/2021 22:47,24/10/2021 23:51,1.28,64,0,131,0
0PL81-E-00001-20211024225535,PL81,C,24/10/2021 22:55,24/10/2021 23:22,0.54,27,0,147,0
0PL81-E-00001-20211024225543,PL81,C,24/10/2021 22:55,24/10/2021 23:51,1.12,56,0,104,0
0PL81-L-00070-20211024225917,PL81,C,24/10/2021 22:59,24/10/2021 23:50,1.02,51,0,70,0
0PL81-L-00103-20211024232224,PL81,C,24/10/2021 23:22,24/10/2021 23:34,0,12,0,103,0
0PL81-L-00148-20211024232426,PL81,C,24/10/2021 23:24,25/10/2021 7:55,6.1,511,6.1,148,0
0PL81-E-00001-20211024234419,PL81,C,24/10/2021 23:44,25/10/2021 0:48,1.28,64,0,91,0
0PL81-E-00001-20211025001648,PL81,C,25/10/2021 0:16,25/10/2021 4:25,4.98,249,0,364,0
0PL81-E-00001-20211025002525,PL81,C,25/10/2021 0:25,25/10/2021 1:02,0.74,37,0,454,0
0PL81-E-00001-20211025003311,PL81,C,25/10/2021 0:33,25/10/2021 0:40,0,7,0,12,0
0PL81-E-00001-20211025013941,PL81,C,25/10/2021 1:39,25/10/2021 7:29,5.58,350,0,91,0
0PL81-E-00001-20211025032331,PL81,C,25/10/2021 3:23,25/10/2021 4:00,0.74,37,0,105,0
0PL81-E-00001-20211025061535,PL81,C,25/10/2021 6:15,25/10/2021 6:20,0,5,0,154,0
0PL81-E-00001-20211025062449,PL81,C,25/10/2021 6:24,25/10/2021 22:43,12.72,979,0,28,0
0PL81-E-00001-20211025190122,PL81,C,25/10/2021 19:01,25/10/2021 22:56,4.7,235,4.7,63,0
0PL81-E-00001-20211025190452,PL81,C,25/10/2021 19:04,25/10/2021 20:16,1.44,72,0,12,0
0PL81-L-00113-20211025190904,PL81,C,25/10/2021 19:09,25/10/2021 19:12,0,3,0,113,0
0PL81-E-00001-20211025191607,PL81,C,25/10/2021 19:16,25/10/2021 20:06,1,50,0,76,0
0PL81-L-00323-20211025192118,PL81,C,25/10/2021 19:21,25/10/2021 19:21,0,0,0,323,0
0PL81-L-00323-20211025192232,PL81,C,25/10/2021 19:22,25/10/2021 19:23,0,1,0,323,0
0PL81-E-00001-20211025192419,PL81,C,25/10/2021 19:24,25/10/2021 20:06,0.84,42,0,247,0
0PL81-L-00323-20211025192737,PL81,C,25/10/2021 19:27,25/10/2021 19:28,0,1,0,323,0
0PL81-E-00001-20211025192919,PL81,C,25/10/2021 19:29,25/10/2021 21:54,2.9,145,0,23,0
0PL81-E-00001-20211025193452,PL81,C,25/10/2021 19:34,25/10/2021 20:27,1.06,53,0,94,0
0PL81-E-00001-20211025193743,PL81,C,25/10/2021 19:37,25/10/2021 19:51,0,14,0,114,0
0PL81-E-00001-20211025194350,PL81,C,25/10/2021 19:43,26/10/2021 6:24,8.34,641,0,324,0
0PL81-E-00001-20211025194806,PL81,C,25/10/2021 19:48,25/10/2021 20:08,0,20,0,96,0
0PL81-E-00001-20211025194906,PL81,C,25/10/2021 19:49,25/10/2021 22:00,2.62,131,0,318,0
0PL81-E-00001-20211025194921,PL81,C,25/10/2021 19:49,25/10/2021 20:44,1.1,55,0,57,0
